"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"284","RT @BootstrapsBiz: How To #Secure Your #OnlineBusiness  https://t.co/shhgwy199n   #Security #Data #BigData #CyberSecurity #DigitalMedia htt…",FALSE,0,NA,2018-11-07 00:25:10,FALSE,NA,"1059964942147837953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Socialfluential",14,TRUE,FALSE,NA,NA,"snapchat.com/add/mikeschiemer","en","http://pbs.twimg.com/profile_images/565211913873661954/K4J70Cis_normal.jpeg"
"285","RT @IIoT_World: CEO Insights: Manufacturing is one of the most prevalent industries ripe for implementing IIoT solutions https://t.co/Y6gsn…",FALSE,0,NA,2018-11-07 00:25:06,FALSE,NA,"1059964926985408517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimiplexTech",9,TRUE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/750329442531020800/xnpFsWzV_normal.jpg"
"286","The State of B2B Marketing Data Quality in 2018 @MarketingProfs https://t.co/4PcNsOkIov #b2b #b2bmarketing #datamarketing #bigdata",FALSE,0,NA,2018-11-07 00:25:04,FALSE,NA,"1059964918160601088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KayKienast1",0,FALSE,FALSE,NA,NA,"Bay Area","en","http://pbs.twimg.com/profile_images/482289282917212160/GuBeYczm_normal.jpeg"
"287","RT @BristowColin: Yuval Noah Harari: Could Big Data Destroy Liberal Democracy?
Read more here: https://t.co/56HXt1pToR

#BigData #DataScien…",FALSE,0,NA,2018-11-07 00:24:58,FALSE,NA,"1059964895750438912",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">sam_roy</a>","AI_Nick_P",21,TRUE,FALSE,NA,NA,"Hillingdon, London","en-gb","http://pbs.twimg.com/profile_images/970617201337171969/T_8vd-zt_normal.jpg"
"288","YOU STILL HAVE A WEEK!
If you have 👩‍🔬👨‍🔬📊📈👩‍💻👨‍💻 (data) skills or 👩‍🎨👨‍🎨 (design) skills come join @TO_Transport… https://t.co/ByrtqqZ0xr",FALSE,0,"DumasRaphael",2018-11-07 00:24:41,TRUE,"1055184009955807234","1059964822824083456","515035625","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DumasRaphael",0,FALSE,FALSE,NA,NA,"CD4AF025","en","http://pbs.twimg.com/profile_images/2879235490/45384fc2c7e5314577b4cb91843dfda7_normal.jpeg"
"289","RT @WorldTrendsInfo: 6 Types of #Twitter #SocialMedia Networks [#INFOGRAPHICS] 
by @nodexl 

#InternetOfThings #DigitalMarketing #Analytics…",FALSE,0,NA,2018-11-07 00:24:39,FALSE,NA,"1059964814548713472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","x_wolfman",3,TRUE,FALSE,NA,NA,"Pune, MH","en","http://pbs.twimg.com/profile_images/1029721473576050689/t_1nWX0t_normal.jpg"
"290","RT @abunchofdata: Why Prediction Needs Unsupervised Learning https://t.co/GHYanYHXsW #machinelearning #ml #datascience #bigdata #AI #DeepLe…",FALSE,0,NA,2018-11-07 00:24:39,FALSE,NA,"1059964814162911232",NA,"<a href=""https://www.calcaware.com/"" rel=""nofollow"">Calcaware</a>","Calcaware",3,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/1046730966239080450/fdqAnC6D_normal.jpg"
"291","RT @ascentt: Is #MachineLearning overhyped? 

#BusinessIntelligence #DataViz #DataWarehouse #BigData #DataScience  #BigDataAnalytics #Busin…",FALSE,0,NA,2018-11-07 00:24:23,FALSE,NA,"1059964748610056198",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biconnections",4,TRUE,FALSE,NA,NA,"Belgium","en","http://pbs.twimg.com/profile_images/1866862979/50519_388209157862059_947380685_n_normal.jpg"
"292","RT @abunchofdata: Why Prediction Needs Unsupervised Learning https://t.co/GHYanYHXsW #machinelearning #ml #datascience #bigdata #AI #DeepLe…",FALSE,0,NA,2018-11-07 00:24:22,FALSE,NA,"1059964741701910528",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">micha_vino</a>","michavinogrado1",3,TRUE,FALSE,NA,NA,"Beograd, Srbija","en-gb","http://pbs.twimg.com/profile_images/944578501671374848/K1Cz-pKB_normal.jpg"
"293","RT @IainLJBrown: Artificial intelligence and the security dilemma

Read more here: https://t.co/oHlceETTiv

#ArtificialIntelligence #AI #Da…",FALSE,0,NA,2018-11-07 00:24:19,FALSE,NA,"1059964731090362368",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">mahavira_paris</a>","ParisMahavira",21,TRUE,FALSE,NA,NA,"Bengaluru South, India","en-gb","http://pbs.twimg.com/profile_images/949657067975036931/1rHo2o8X_normal.jpg"
"294","RT @IainLJBrown: Artificial intelligence may fall short when analyzing data across multiple health systems

Read more here: https://t.co/ER…",FALSE,0,NA,2018-11-07 00:24:06,FALSE,NA,"1059964675683745794",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">rui_adam</a>","Rui_Adam1",20,TRUE,FALSE,NA,NA,"Brasil","en-gb","http://pbs.twimg.com/profile_images/969612902163460097/HrLXRdus_normal.jpg"
"295","RT @IOT_Recruiting: #Blockchain &amp; #Bitcoin 

#FinTech #IoT #SmartCity #startups #APIs #Security @Fisher85M @ravikikan @mclynd #DataScience…",FALSE,0,NA,2018-11-07 00:24:01,FALSE,NA,"1059964652946448387",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BobSudothis",6,TRUE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/857724066433781760/hYbYpRTx_normal.jpg"
"296","Big Data: Problem Data Skews Predictions | Formtek Blog  #BigData #DigitalTransformation #PredictiveAnalytics https://t.co/3wcub1waLc",FALSE,0,NA,2018-11-07 00:24:00,FALSE,NA,"1059964652178825216",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DanFeliciano",0,FALSE,FALSE,NA,NA,"ÜT: 38.852477,-77.051351","en","http://pbs.twimg.com/profile_images/814146964724056064/JfybdJAz_normal.jpg"
"297","RT @IainLJBrown: AWS, Veritone: Machine Learning, AI Can Help Monetize Ads, Content

Read more here: https://t.co/nmUZTWgEBZ

#MachineLearn…",FALSE,0,NA,2018-11-07 00:23:52,FALSE,NA,"1059964618339020800",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">kirsti_alvarado</a>","SanjayNursing",17,TRUE,FALSE,NA,NA,"Manchester, England","en-gb","http://pbs.twimg.com/profile_images/968797660013621248/v-73FbDY_normal.jpg"
"298","RT @RahurkarS: &gt;50% disease risk is attributed to an individual’s environment, from birth to death. Great discussion on using exposome data…",FALSE,0,NA,2018-11-07 00:23:05,FALSE,NA,"1059964417889263616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WayneLiangMD",2,TRUE,FALSE,NA,NA,"Birmingham, AL","en","http://pbs.twimg.com/profile_images/796256944533094400/2x-kBngB_normal.jpg"
"299","RT @jasonbaumgartne: Two social media platforms. The search term was ""oven."" 10,000 comments were analyzed. On the left is a word cloud for…",FALSE,0,NA,2018-11-07 00:22:49,FALSE,NA,"1059964352248209408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MewFace18",578,TRUE,FALSE,NA,NA,"Places","en","http://pbs.twimg.com/profile_images/796912294030491648/aMLQgpqj_normal.jpg"
"300","RT @BristowColin: Big data, and how to manage it all
Read more here: https://t.co/XaK1jQZB8L

#BigData #DataScience #MachineLearning #DeepL…",FALSE,0,NA,2018-11-07 00:22:42,FALSE,NA,"1059964324343615493",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">fedora_rapp</a>","fedora_rapp",19,TRUE,FALSE,NA,NA,"Россия","en-gb","http://pbs.twimg.com/profile_images/969594259212066817/tv1D_WNF_normal.jpg"
"301","RT @wiomax: #Cloudcomputing will soon be helping to drive cars https://t.co/i0Y71kTBBL #EdgeComputing #selfdriving #autonomous #v2x #DataAn…",FALSE,0,NA,2018-11-07 00:22:32,FALSE,NA,"1059964282832633856",NA,"<a href=""http://tinyurl.com/AIBizDir"" rel=""nofollow"">BizDir1</a>","AIBizDir",6,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/964173326246694912/Dt3DNNoB_normal.jpg"
"302","RT @BillyTusker: New #OpenAccess article available: 
""The Good, the Bad, &amp; the Uncertain: Contributions of Volunteered Geographic Informati…",FALSE,0,NA,2018-11-07 00:22:29,FALSE,NA,"1059964269381316608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mapmakerdavid",10,TRUE,FALSE,NA,NA,"Philippines","en","http://pbs.twimg.com/profile_images/1001721213016727552/QrXZHmDH_normal.jpg"
"303","RT @ClemencePcrn: Lancement de la conférence @crip_asso aux #Dunes @SocieteGenerale : retours d’expérience utlisateurs de solutions #openso…",FALSE,0,NA,2018-11-07 00:21:24,FALSE,NA,"1059963996617564160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CRiP_asso",9,TRUE,FALSE,NA,NA,"Paris","fr","http://pbs.twimg.com/profile_images/831795972850216962/dYDcKVAD_normal.jpg"
"304","RT @NCIDirector: Thanks Harold Varmus &amp; @nygenome. #BigData is an NCI priority. Consider linking genomic data with pathology data with radi…",FALSE,0,NA,2018-11-07 00:21:16,FALSE,NA,"1059963962492682240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bronxgirl120",5,TRUE,FALSE,NA,NA,"Millburn, NJ","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"305","RT @jasonbaumgartne: Two social media platforms. The search term was ""oven."" 10,000 comments were analyzed. On the left is a word cloud for…",FALSE,0,NA,2018-11-07 00:20:56,FALSE,NA,"1059963878438666240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rubyhypsypops",578,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/958161050959937537/-Ri3ESPy_normal.jpg"
"306","RT @jasonbaumgartne: Two social media platforms. The search term was ""oven."" 10,000 comments were analyzed. On the left is a word cloud for…",FALSE,0,NA,2018-11-07 00:20:41,FALSE,NA,"1059963815926722561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahzview",578,TRUE,FALSE,NA,NA,"❤ USA ❤","en","http://pbs.twimg.com/profile_images/754104276150956033/y1kUxGM__normal.jpg"
"307","RT @evankirstel: Scientific advancements and technology have already been responsible for saving billions of lives and now it’s time to see…",FALSE,0,NA,2018-11-07 00:20:35,FALSE,NA,"1059963791708950528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JasonAVigen",30,TRUE,FALSE,NA,NA,"Jacksonville Beach, FL","en","http://pbs.twimg.com/profile_images/1029292042948632576/ppaGF4ff_normal.jpg"
"308","RT @smuschusch: Intressanta affärsstrategier för startups med global potential och stora visioner. @BrighterInnov #BigData #InternetOfThing…",FALSE,0,NA,2018-11-07 00:20:33,FALSE,NA,"1059963782796099586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mmsoxford",5,TRUE,FALSE,NA,NA,"Sweden","sv","http://pbs.twimg.com/profile_images/1057010631646347264/qgt-ctxr_normal.jpg"
"309","RT @jasonbaumgartne: Two social media platforms. The search term was ""oven."" 10,000 comments were analyzed. On the left is a word cloud for…",FALSE,0,NA,2018-11-07 00:20:21,FALSE,NA,"1059963731847856128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noUKIPhere",578,TRUE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/997982405951565826/WmC7vBch_normal.jpg"
"310","RT @TripwireInc: Big Data is Big Business: A Growing Trend of User Data Abuse and How to Protect Yourself https://t.co/u3hD3Csvky #bigdata…",FALSE,0,NA,2018-11-07 00:19:55,FALSE,NA,"1059963624616271876",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markno",11,TRUE,FALSE,NA,NA,"Ontario, Canada","en","http://pbs.twimg.com/profile_images/902669598859956225/8WEag7rg_normal.jpg"
"311","RT @IainLJBrown: How Businesses Can Get The Most From Artificial Intelligence With Purpose-Built “AI Infrastructure”

Read more here: https…",FALSE,0,NA,2018-11-07 00:19:20,FALSE,NA,"1059963477928767488",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">thancmar_feldt</a>","ThancmarFeldt",15,TRUE,FALSE,NA,NA,"Berlin, Deutschland","en-gb","http://pbs.twimg.com/profile_images/950653051588759552/XORTdSRj_normal.jpg"
"312","RT @leantester: As the A.I. researcher Pedro Domingos noted in his book “The Master Algorithm,” “People worry that computers will get too s…",FALSE,0,NA,2018-11-07 00:19:19,FALSE,NA,"1059963470228152325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuneetThukral_",0,TRUE,FALSE,NA,NA,"Ealing, London","en","http://pbs.twimg.com/profile_images/786140322292178944/3HMiwyLi_normal.jpg"
"313","RT @Fisher85M: How can we leverage #IoT for City Parking? {Infographic}

#SmartCity #5G #BigData #Cloud #CyberSecurity @Fisher85M #sensors…",FALSE,0,NA,2018-11-07 00:19:02,FALSE,NA,"1059963398908243969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MusaLu1313",29,TRUE,FALSE,NA,NA,"Worldwide","zh-TW","http://pbs.twimg.com/profile_images/1036918444313083905/tV_Kkl72_normal.jpg"
"314","RT @IainLJBrown: Artificial intelligence may fall short when analyzing data across multiple health systems

Read more here: https://t.co/ER…",FALSE,0,NA,2018-11-07 00:18:45,FALSE,NA,"1059963329957883904",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">beatrice_kraus</a>","kraus_beatrice",20,TRUE,FALSE,NA,NA,"Tampa, FL","en-gb","http://pbs.twimg.com/profile_images/968594539899490306/0MKBI5yF_normal.jpg"
"315","RT @MikeQuindazzi: When #AI meets #BigData generated by #IoT = #DataDriven insights &gt;&gt;&gt; @MikeQuindazzi via @LinkedIn &gt;&gt;&gt; #MachineLearning #…",FALSE,0,NA,2018-11-07 00:18:32,FALSE,NA,"1059963276367413248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DigitalRetweet",82,TRUE,FALSE,NA,NA,"World","it","http://pbs.twimg.com/profile_images/906259768385441793/mxXHb9dJ_normal.jpg"
"316","Why Prediction Needs Unsupervised Learning https://t.co/GHYanYHXsW #machinelearning #ml #datascience #bigdata #AI… https://t.co/4gsIbQ4NyP",FALSE,1,NA,2018-11-07 00:18:22,TRUE,NA,"1059963232042004480",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","abunchofdata",3,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/714160283317567488/ylUl6kMK_normal.jpg"
"317","RT @fhusseini: Next time you apply for a job, your interviewer will be a robot 😀
#AI in Recruitment: Welcome to the Realm of Uncertainty
#M…",FALSE,0,NA,2018-11-07 00:18:18,FALSE,NA,"1059963214627303425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GDPR_for_SME",5,TRUE,FALSE,NA,NA,"London, England","en","http://pbs.twimg.com/profile_images/981611545716248576/MJfdjrpa_normal.jpg"
"318","RT @HCAhealthcare: HCA Healthcare Chief Medical Officer discusses how our organization's scale &amp; data help improve patient outcomes on the…",FALSE,0,NA,2018-11-07 00:18:16,FALSE,NA,"1059963206020620288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","615Gator",13,TRUE,FALSE,NA,NA,"Nolensville, TN","en","http://pbs.twimg.com/profile_images/772746591153205248/XnFqDR2q_normal.jpg"
"319","RT @ravikikan: Rise of #robotics and #AI &gt;&gt; @PwC via @MikeQuindazzi @ravikikan &gt;&gt; #MachineLearning #DeepLearning… https://t.co/DDaJSpkdAW",FALSE,2,NA,2018-11-07 00:18:09,TRUE,NA,"1059963178090606592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clark_robotics",0,FALSE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/985595187685556224/klJlr2j1_normal.jpg"
"320","RT @AISOMA_AG: Deep Dive into #BigDataAnalytics

Must read Books on #DataScience, #Analytics and #BigData

#MachineLearning #ML #AI #Artifi…",FALSE,0,NA,2018-11-07 00:17:46,FALSE,NA,"1059963082259058688",NA,"<a href=""http://decotiismauro.ml"" rel=""nofollow"">akdm_DS_bot</a>","akdm_bot",11,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/919762480842371072/DGip-1n2_normal.jpg"
"321","RT @Ronald_vanLoon: #FinTech Glossary [#INFOGRAPHICS] 
 by @marketdataAPIs |

#API #Cloud #Cryptocurrency #IoT #InternetOfThings #Analytics…",FALSE,0,NA,2018-11-07 00:17:45,FALSE,NA,"1059963077683220480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ham_gretsky",44,TRUE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/872444743241703425/L6pqn7Eq_normal.jpg"
"322","RT @shaxami: Right level of focus and strategy is critical for #AI journey and real #businesstransformation based on #analytics and #machin…",FALSE,0,NA,2018-11-07 00:17:27,FALSE,NA,"1059963000050708481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuddhaSmokes",5,TRUE,FALSE,NA,NA,"ANONYMOUS","en","http://pbs.twimg.com/profile_images/984880892857454592/QirJWJLO_normal.jpg"
"323","Why Invest In A Data Warehouse #dataanalytics #analytics #bigdata #data #engineer #sql https://t.co/u2ImTqAV0C",FALSE,1,NA,2018-11-07 00:16:58,FALSE,NA,"1059962879368142850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeattleDataGuy",0,FALSE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/830696404624379904/g9Lfd_l7_normal.jpg"
"324","RT @danielnewmanUV: Awesome application for #AI and Realtime #Analytics -&gt; PredictHQ exits stealth with $10 million to help Uber and others…",FALSE,0,NA,2018-11-07 00:16:44,FALSE,NA,"1059962822459904001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fow_media",10,TRUE,FALSE,NA,NA,"Global ","en","http://pbs.twimg.com/profile_images/847828016088719361/gaE0UpGg_normal.jpg"
"325","RT @antgrasso: Turning Data into Value. A Live Insight from Web Summit with Mark Stevenson @TheDataAgent via @antgrasso @siemens #Unlockthe…",FALSE,0,NA,2018-11-07 00:16:37,FALSE,NA,"1059962793640816641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRAUSAFL",77,TRUE,FALSE,NA,NA,"Jacksonville Beach, FL","en","http://pbs.twimg.com/profile_images/1009013082084052992/M7aWk0qI_normal.jpg"
"326","RT @SeattleDataGuy: 4 Must Have Skills Every Data Scientist Should Learn #datascience #bigdata #analytics #machinelearning #sql #programmin…",FALSE,0,NA,2018-11-07 00:16:29,FALSE,NA,"1059962757527846913",NA,"<a href=""http://www.massimilianovurro.com"" rel=""nofollow"">Twitter Bot 2018_87</a>","Manifattura40",5,TRUE,FALSE,NA,NA,"Web","it","http://pbs.twimg.com/profile_images/1041780951813169153/IMkHkS5S_normal.jpg"
"327","RT @SeattleDataGuy: 4 Must Have Skills Every Data Scientist Should Learn #datascience #bigdata #analytics #machinelearning #sql #programmin…",FALSE,0,NA,2018-11-07 00:16:25,FALSE,NA,"1059962741228797953",NA,"<a href=""https://sarojhumagain.com.np"" rel=""nofollow"">Twitter bot, saroj humagain</a>","msarozz",5,TRUE,FALSE,NA,NA,"Nepal","en","http://pbs.twimg.com/profile_images/998946821664751616/xnu1YSF7_normal.jpg"
"328","RT @SeattleDataGuy: 4 Must Have Skills Every Data Scientist Should Learn #datascience #bigdata #analytics #machinelearning #sql #programmin…",FALSE,0,NA,2018-11-07 00:15:37,FALSE,NA,"1059962540111917056",NA,"<a href=""https://www.helius.dk/"" rel=""nofollow"">pythondream</a>","Pythondevelopm2",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1053012746814574593/BooE0UPr_normal.jpg"
"329","RT @NeilCattermull: Buyout firm Thoma Bravo approaches Symantec about acquisition - interesting times in the tech world that’s for sure!  h…",FALSE,0,NA,2018-11-07 00:15:31,FALSE,NA,"1059962517060050947",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mofisitabuc",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1046081102186729476/iZnMmKFt_normal.jpg"
"330","RT @JohndMeyer: The 3 Phases Pitney Bowes Used to Migrate to AWS https://t.co/igoow0CsYo via @SumoLogic  #Cloud #Security #MachineLearning…",FALSE,0,NA,2018-11-07 00:15:01,FALSE,NA,"1059962391201505280",NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","maupanas",3,TRUE,FALSE,NA,NA,"Chrysoupoli,Kavala,Greece","el","http://pbs.twimg.com/profile_images/594347774709227520/JMoDEljb_normal.jpg"
"331","4 Must Have Skills Every Data Scientist Should Learn #datascience #bigdata #analytics #machinelearning #sql… https://t.co/K3VXDZD4US",FALSE,6,NA,2018-11-07 00:14:58,TRUE,NA,"1059962378412937217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeattleDataGuy",5,FALSE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/830696404624379904/g9Lfd_l7_normal.jpg"
"332","RT @IainLJBrown: How campaigns use big data tools to micro-target voters

Read more here: https://t.co/WyAUGrN2y7

#BigData #DataScience #M…",FALSE,0,NA,2018-11-07 00:14:55,FALSE,NA,"1059962365666516992",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">gull_ferrara</a>","GullFerrara",11,TRUE,FALSE,NA,NA,"Oslo, Norge","en-gb","http://pbs.twimg.com/profile_images/968479080214646784/Daa7IwML_normal.jpg"
"333","RT @InterSystemsUK: 'If a supernova happens, and #Gaia is the first to see it, we have to jump on that #data immediately so that we can inf…",FALSE,0,NA,2018-11-07 00:14:42,FALSE,NA,"1059962308649275393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BirchallPhil",2,TRUE,FALSE,NA,NA,"Cheshire, UK","en","http://pbs.twimg.com/profile_images/968932078/profile_normal.jpg"
"334","RT @MikeQuindazzi: 10 reasons #consumers would pay more for #5G &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #Mobile #IoT #SmartCities #SmartHome #IIoT…",FALSE,0,NA,2018-11-07 00:14:32,FALSE,NA,"1059962267679277056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DigiTransTop",50,TRUE,FALSE,NA,NA,"Spain","en","http://pbs.twimg.com/profile_images/948226262446768128/oRjghgrk_normal.jpg"
"335","RT @IainLJBrown: Artificial intelligence and the security dilemma

Read more here: https://t.co/oHlceETTiv

#ArtificialIntelligence #AI #Da…",FALSE,0,NA,2018-11-07 00:14:30,FALSE,NA,"1059962260196655104",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">taylor_levi</a>","TaylorLevi6",21,TRUE,FALSE,NA,NA,"United States","en-gb","http://pbs.twimg.com/profile_images/980894489937051651/EJ_ybakl_normal.jpg"
"336","RT @IainLJBrown: AWS, Veritone: Machine Learning, AI Can Help Monetize Ads, Content

Read more here: https://t.co/nmUZTWgEBZ

#MachineLearn…",FALSE,0,NA,2018-11-07 00:14:16,FALSE,NA,"1059962200159207424",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">james_fletcher</a>","Vish_Kanumilli",17,TRUE,FALSE,NA,NA,"England, United Kingdom","en-gb","http://pbs.twimg.com/profile_images/967025472193400832/LJkKng0J_normal.jpg"
"337","RT @MotorcycleTwitt: Social network analysis is the process of investigating social structures through the use of networks and graph theory…",FALSE,0,NA,2018-11-07 00:14:13,FALSE,NA,"1059962189879087104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darshan_h_sheth",3,TRUE,FALSE,NA,NA,"Ahmadabad City, India","en","http://pbs.twimg.com/profile_images/864916108465364997/WfN37_1I_normal.jpg"
"338","RT @IainLJBrown: Yuval Noah Harari: Could Big Data Destroy Liberal Democracy?

Read more here: https://t.co/hvV8nTetxH

#BigData #DataScien…",FALSE,0,NA,2018-11-07 00:13:52,FALSE,NA,"1059962101580554240",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">kirsti_alvarado</a>","SanjayNursing",10,TRUE,FALSE,NA,NA,"Manchester, England","en-gb","http://pbs.twimg.com/profile_images/968797660013621248/v-73FbDY_normal.jpg"
"339","RT @ShellyKramer: Interesting read &gt;&gt;  RT @danielnewmanUV 4 Analytics Concepts Every Manager Should Understand https://t.co/WmjBAuuuRZ  #an…",FALSE,0,NA,2018-11-07 00:13:50,FALSE,NA,"1059962093489848320",NA,"<a href=""http://webj.com"" rel=""nofollow"">origauto</a>","webjframework",8,TRUE,FALSE,NA,NA,"Attiki, Greece","en","http://pbs.twimg.com/profile_images/848516517637574656/99h3FOIN_normal.jpg"
"340","RT @jasonbaumgartne: Two social media platforms. The search term was ""oven."" 10,000 comments were analyzed. On the left is a word cloud for…",FALSE,0,NA,2018-11-07 00:13:32,FALSE,NA,"1059962015647559681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bookwyrm102571",578,TRUE,FALSE,NA,NA,"Washington State","en","http://pbs.twimg.com/profile_images/872889126348967936/x6wNP0rs_normal.jpg"
"341","RT @SpirosMargaris: The quirky ways #AI #researchers gather #data 

to feed their #algorithms 
via @techreview 

https://t.co/0l5RGYq8zi #f…",FALSE,0,NA,2018-11-07 00:13:25,FALSE,NA,"1059961984928636930",NA,"<a href=""http://www.designpuddle.com"" rel=""nofollow"">DesignPuddleBot</a>","DesignPuddle",22,TRUE,FALSE,NA,NA,"Reading, England","en","http://pbs.twimg.com/profile_images/724313099491250177/FdDAxjD6_normal.jpg"
"342","RT @IainLJBrown: New Data Analytics Major Prepares Students for Jobs in High Demand

Read more here: https://t.co/etb4y00Z0J

#DataScience…",FALSE,0,NA,2018-11-07 00:13:24,FALSE,NA,"1059961984517578752",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">new-app-test</a>","RobinTh0mson",20,TRUE,FALSE,NA,NA,"London, England","en-gb","http://pbs.twimg.com/profile_images/966779723350147075/0BOyuXsg_normal.jpg"
"343","RT @ShellyKramer: Interesting read &gt;&gt;  RT @danielnewmanUV 4 Analytics Concepts Every Manager Should Understand https://t.co/WmjBAuuuRZ  #an…",FALSE,0,NA,2018-11-07 00:13:22,FALSE,NA,"1059961975709536256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fow_media",8,TRUE,FALSE,NA,NA,"Global ","en","http://pbs.twimg.com/profile_images/847828016088719361/gaE0UpGg_normal.jpg"
